ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	6.819071e-4	29.27905	73	2.493251	0.001700165	7.931683e-12	6.091532543999999e-11	4	2.434042	4	1.643357	3.500788e-4	1	0.1370827	0.5688860563245823
GO:0002102	podosome	0.00275815	118.4267	199	1.680365	0.004634697	8.721688e-12	6.66861808141593e-11	29	17.6468	21	1.190017	0.001837914	0.7241379	0.1379417	0.5688860563245823
GO:0005801	cis-Golgi network	0.004510413	193.6636	294	1.518096	0.006847241	1.115655e-11	8.492739383259912e-11	43	26.16595	35	1.337616	0.003063189	0.8139535	0.003298584	0.03048103289839572
GO:0097440	apical dendrite	0.001632659	70.10147	133	1.89725	0.003097562	1.453805e-11	1.1018311578947367e-10	14	8.519146	14	1.643357	0.001225276	1	9.514747e-4	0.010472282048407644
GO:0033061	DNA recombinase mediator complex	5.645991e-4	24.24219	64	2.640025	0.001490556	1.491073e-11	1.1251415475982534e-10	7	4.259573	3	0.704296	2.625591e-4	0.4285714	0.9117873	1
GO:0042568	insulin-like growth factor binary complex	1.653314e-5	0.7098834	12	16.90418	2.794792e-4	1.77543e-11	1.3338882782608697e-10	1	0.6085104	1	1.643357	8.751969e-5	1	0.6085104	0.9651926741116751
GO:0045171	intercellular bridge	0.002831725	121.5858	201	1.653154	0.004681277	2.633419e-11	1.969934212987013e-10	44	26.77446	27	1.008424	0.002363032	0.6136364	0.5381872	0.9651926741116751
GO:0070110	ciliary neurotrophic factor receptor complex	4.119934e-4	17.68976	52	2.9395539999999998	0.001211077	2.890068e-11	2.152602372413793e-10	3	1.825531	3	1.643357	2.625591e-4	1	0.2252991	0.7482730871401152
GO:0031143	pseudopodium	9.016271e-4	38.71316	86	2.221467	0.002002935	3.981437e-11	2.9527567107296134e-10	17	10.34468	12	1.160017	0.001050236	0.7058824	0.2878853	0.8518249972602739
GO:0030140	trans-Golgi network transport vesicle	0.001577381	67.728	128	1.889913	0.002981112	4.35824e-11	3.2183926153846155e-10	28	17.03829	22	1.291209	0.001925433	0.7857143	0.03824757	0.2360421462857143
GO:0101003	ficolin-1-rich granule membrane	0.003179182	136.5045	219	1.604342	0.005100496	4.773143e-11	3.5097834485106384e-10	60	36.51062	33	0.9038465	0.00288815	0.55	0.8558	1
GO:0005955	calcineurin complex	6.971859e-4	29.93507	72	2.405206	0.001676875	5.187583e-11	3.798365857627119e-10	4	2.434042	4	1.643357	3.500788e-4	1	0.1370827	0.5688860563245823
GO:0098799	outer mitochondrial membrane protein complex	6.256334e-4	26.86282	67	2.494154	0.001560426	5.401037e-11	3.9379712810126585e-10	15	9.127656	10	1.095572	8.751969e-4	0.6666667	0.4298129	0.9616708142131979
GO:1990630	IRE1-RACK1-PP2A complex	9.273386e-5	3.981714	23	5.776407	5.356685e-4	5.448138e-11	3.9407726861924684e-10	2	1.217021	1	0.8216786	8.751969e-5	0.5	0.8467486	1
GO:0055038	recycling endosome membrane	0.005518746	236.9584	343	1.447512	0.007988448	5.45049e-11	3.9407726861924684e-10	61	37.11914	43	1.158432	0.003763347	0.704918	0.07695268	0.40648916945454544
GO:0030061	mitochondrial crista	3.690169e-4	15.84448	48	3.029446	0.001117917	6.048763e-11	4.3551093600000005e-10	5	3.042552	4	1.314686	3.500788e-4	0.8	0.3517943	0.8599870451612903
