ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0090501	RNA phosphodiester bond hydrolysis	0.007249038	180.6243	333	1.843606	0.01336437	1.512983e-24	2.552479909871795e-22	133	69.06055	83	1.201844	0.008512821	0.6240602	0.009326779	0.08287041516610398
GO:0019083	viral transcription	0.005564875	138.66	274	1.976057	0.01099651	1.78899e-24	2.9799138493670885e-22	113	58.67551	89	1.516817	0.009128205	0.7876106	2.979808e-9	1.3114144973913044e-7
GO:0006417	regulation of translation	0.03227228	804.1284	1102	1.370428	0.04422683	2.431995e-24	4.0003277756250005e-22	427	221.7207	292	1.316972	0.02994872	0.6838407	2.148666e-12	1.5795696030167597e-10
GO:0009199	ribonucleoside triphosphate metabolic process	0.01358203	338.4234	539	1.59268	0.02163182	2.919994e-24	4.74372852419753e-22	239	124.1013	136	1.095879	0.01394872	0.5690377	0.0685313	0.34281425099247587
GO:0006353	DNA-templated transcription, termination	0.005395591	134.4419	267	1.985987	0.01071558	3.496873e-24	5.611628269146341e-22	109	56.5985	69	1.219114	0.007076923	0.6330275	0.01069443	0.08980727783663049
GO:0006369	termination of RNA polymerase II transcription	0.0030435	75.8349	179	2.360391	0.00718385	4.545688e-24	7.206832336385542e-22	69	35.82841	46	1.283897	0.004717949	0.6666667	0.009269033	0.08241297651824324
GO:1901796	regulation of signal transduction by p53 class mediator	0.01251522	311.8418	504	1.616204	0.02022715	5.108381e-24	8.002522092738095e-22	175	90.86915	127	1.397614	0.01302564	0.7257143	1.667538e-8	6.550188818507462e-7
GO:0006415	translational termination	0.004483022	111.7035	233	2.08588	0.009351045	7.120335e-24	1.1023116266470588e-21	95	49.32897	67	1.358228	0.006871795	0.7052632	1.66314e-4	0.002925836799465241
GO:0006354	DNA-templated transcription, elongation	0.005510648	137.3088	270	1.96637	0.01083598	7.467204e-24	1.1425690399534883e-21	110	57.11775	69	1.208031	0.007076923	0.6272727	0.0142839	0.11357210882175227
GO:0046034	ATP metabolic process	0.01074986	267.8543	445	1.661351	0.01785929	1.672262e-23	2.5293443285057474e-21	205	106.4467	111	1.042775	0.01138462	0.5414634	0.2846872	0.728124171972789
GO:0065002	intracellular protein transmembrane transport	0.003434436	85.57583	192	2.243624	0.007705583	2.819501e-23	4.216115188522728e-21	56	29.07813	42	1.444385	0.004307692	0.75	3.364086e-4	0.00541836079241126
GO:0006281	DNA repair	0.03332691	830.4065	1125	1.354758	0.0451499	2.876731e-23	4.2533599133707865e-21	497	258.0684	314	1.216732	0.03220513	0.6317907	1.909874e-7	6.314580895979899e-6
GO:1901575	organic substance catabolic process	0.1188732	2961.963	3475	1.173209	0.139463	5.512577e-23	8.060000082555554e-21	1638	850.5352	1002	1.178082	0.1027692	0.6117216	2.057658e-15	2.2753547581512603e-13
GO:0043043	peptide biosynthetic process	0.0245343	611.3211	864	1.413333	0.03467512	1.030521e-22	1.4901786636263735e-20	392	203.5469	267	1.311737	0.02738462	0.6811224	3.669291e-11	2.2250783534101383e-9
GO:0044248	cellular catabolic process	0.1054075	2626.438	3110	1.184113	0.1248144	1.258944e-22	1.8007004452173913e-20	1436	745.6463	890	1.193595	0.09128205	0.6197772	9.353476e-16	1.0702816581217391e-13
GO:0006414	translational elongation	0.005404619	134.6669	262	1.945541	0.01051491	1.350838e-22	1.9113631443010752e-20	112	58.15625	78	1.341214	0.008	0.6964286	9.933635e-5	0.0018436770516925246
GO:0009144	purine nucleoside triphosphate metabolic process	0.01372376	341.9548	533	1.558685	0.02139102	3.838413e-22	5.3733698581914895e-20	241	125.1398	135	1.078793	0.01384615	0.560166	0.1121481	0.4708296063335455
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.004389168	109.3649	224	2.048189	0.008989846	4.329279e-22	5.996734985368421e-20	69	35.82841	48	1.339719	0.004923077	0.6956522	0.002162547	0.025116465995586937
