ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0016071	mRNA metabolic process	0.04632605	1816.722	2447	1.346931	0.062398	2.429513e-47	1.3320817319583332e-44	659	472.8501	554	1.171619	0.04111928	0.8406677	3.313372e-14	3.6033605080991734e-12
GO:0044764	multi-organism cellular process	0.04560495	1788.444	2409	1.346981	0.06142901	1.306938e-46	6.8791988568e-44	635	455.6295	540	1.185173	0.04008016	0.8503937	7.228647e-16	9.608259179090909e-14
GO:0016032	viral process	0.04480791	1757.187	2363	1.344763	0.06025602	2.945774e-45	1.4909015410000002e-42	623	447.0192	533	1.192343	0.0395606	0.8555377	8.876608e-17	1.3273555076363636e-14
GO:0019080	viral gene expression	0.006005482	235.511	481	2.042368	0.0122654	4.507838e-45	2.1969866756296295e-42	127	91.1259	114	1.251016	0.008461367	0.8976378	6.590431e-7	2.7365913021451107e-5
GO:0034641	cellular nitrogen compound metabolic process	0.380459	14920.08	16271	1.090544	0.4149072	1.165995e-44	5.4797600732142854e-42	5172	3711.048	4113	1.108312	0.3052772	0.7952436	2.383041e-50	5.2264060865e-47
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	0.005438963	213.2944	447	2.095695	0.01139841	1.301573e-44	5.905999692068965e-42	118	84.66816	107	1.263757	0.00794181	0.9067797	4.10062e-7	1.7576566312703582e-5
GO:0010608	posttranscriptional regulation of gene expression	0.03969186	1556.556	2118	1.360696	0.05400857	1.60739e-43	7.050548336666666e-41	557	399.6624	468	1.170988	0.03473614	0.8402154	4.056096e-12	3.7065393933333335e-10
GO:0033554	cellular response to stress	0.1263306	4954.18	5884	1.187684	0.1500408	1.72916e-43	7.340005303225807e-41	1590	1140.868	1321	1.157891	0.09804795	0.8308176	3.19653e-28	1.4504530437931035e-25
GO:0006839	mitochondrial transport	0.0153724	602.844	962	1.595769	0.0245308	3.376242e-42	1.3883740149374999e-39	239	171.4889	210	1.224569	0.01558673	0.8786611	1.439671e-9	9.107995523557692e-8
GO:0008152	metabolic process	0.6502981	25502.09	26770	1.049718	0.6826295	5.722116e-42	2.2817371043636364e-39	9664	6934.179	7468	1.076984	0.5542938	0.7727649	1.618705e-67	1.06502695475e-63
GO:1901532	regulation of hematopoietic progenitor cell differentiation	0.005496316	215.5435	442	2.05063	0.01127091	5.961788e-42	2.3073873027058823e-39	113	81.08052	96	1.184008	0.007125362	0.8495575	7.162328e-4	0.013942170732544378
GO:0032200	telomere organization	0.006026549	236.3371	469	1.984453	0.0119594	5.203533e-41	1.9563797356285715e-38	117	83.95063	104	1.238823	0.007719142	0.8888889	6.242821e-6	2.1848213175265958e-4
GO:0006353	DNA-templated transcription, termination	0.005395591	211.5935	433	2.046377	0.01104141	6.274071e-41	2.2933472302499998e-38	109	78.21042	99	1.265816	0.007348029	0.9082569	9.225639e-7	3.7125438410091746e-5
GO:0016458	gene silencing	0.009984329	391.5454	682	1.741816	0.01739086	7.218512e-41	2.567254038054054e-38	180	129.1548	146	1.130426	0.01083649	0.8111111	0.00245784	0.03765159087310827
GO:0034340	response to type I interferon	0.00261817	102.6742	264	2.571241	0.006731946	1.750124e-40	6.060495188421053e-38	67	48.07429	51	1.060858	0.003785348	0.761194	0.2585821	0.8493794788845591
GO:0044238	primary metabolic process	0.6121081	24004.43	25277	1.053014	0.6445583	2.092069e-40	7.058855377179487e-38	8934	6410.384	6894	1.075443	0.51169	0.7716588	3.835303e-56	1.0093750435400002e-52
GO:0044033	multi-organism metabolic process	0.007881059	309.0636	568	1.837809	0.01448388	3.30796e-40	1.0882361410000001e-37	147	105.4764	131	1.241984	0.00972315	0.8911565	2.728795e-7	1.2172275730508475e-5
GO:0006281	DNA repair	0.03332691	1306.948	1802	1.378785	0.04595063	5.535328e-40	1.776570272e-37	497	356.6108	426	1.19458	0.03161879	0.8571429	6.131819e-14	6.560049286260162e-12
GO:0034655	nucleobase-containing compound catabolic process	0.02398558	940.6184	1365	1.451173	0.03480722	1.175014e-39	3.681430768095238e-37	358	256.8746	314	1.222386	0.02330587	0.877095	2.099886e-13	2.1757795176377953e-11
GO:0044237	cellular metabolic process	0.6123062	24012.2	25266	1.052215	0.6442778	2.775936e-39	8.495009726511627e-37	8847	6347.959	6887	1.084916	0.5111705	0.778456	1.816161e-69	2.3898862599e-65
GO:0009987	cellular process	0.8638668	33877.4	34741	1.025492	0.8858884	4.783159e-39	1.4304906654772727e-36	14773	10600.02	10834	1.022073	0.8041268	0.7333649	3.820399e-20	7.979782609682539e-18
GO:0019083	viral transcription	0.005564875	218.2322	436	1.997872	0.01111791	6.980986e-39	2.041395439422222e-36	113	81.08052	102	1.258009	0.007570697	0.9026549	1.341388e-6	5.3327264930513596e-5
GO:0045047	protein targeting to ER	0.004763986	186.8245	390	2.087521	0.00994492	8.68105e-39	2.4833464554347827e-36	101	72.4702	95	1.310884	0.007051139	0.9405941	1.435483e-8	8.038093956170213e-7
GO:0006613	cotranslational protein targeting to membrane	0.004521721	177.3238	375	2.114775	0.009562424	1.769933e-38	4.854875977083333e-36	98	70.31762	92	1.308349	0.006828472	0.9387755	3.261816e-8	1.7307353525806452e-6
GO:0016073	snRNA metabolic process	0.004095847	160.6227	350	2.179019	0.008924929	1.77091e-38	4.854875977083333e-36	86	61.7073	78	1.264032	0.005789356	0.9069767	1.568999e-5	5.023469061070559e-4
GO:0006354	DNA-templated transcription, elongation	0.005510648	216.1056	431	1.994396	0.01099041	2.723068e-38	7.312826900408163e-36	110	78.92794	92	1.16562	0.006828472	0.8363636	0.00261176	0.039549079217491366
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.004234841	166.0735	356	2.143629	0.009077927	9.771853e-38	2.5717562725400005e-35	92	66.01246	86	1.302784	0.006383137	0.9347826	1.654905e-7	7.80533867204301e-6
GO:0044270	cellular nitrogen compound catabolic process	0.02719085	1066.316	1503	1.409526	0.03832619	1.113063e-37	2.871920787647059e-35	405	290.5983	350	1.204412	0.02597788	0.8641975	9.875008e-13	9.554796343529412e-11
GO:0046700	heterocycle catabolic process	0.02712777	1063.843	1500	1.409983	0.03824969	1.139176e-37	2.8827724969230767e-35	403	289.1633	349	1.206931	0.02590366	0.866005	5.637701e-13	5.620189959015151e-11
GO:0044265	cellular macromolecule catabolic process	0.06140191	2407.937	3033	1.259584	0.07734088	4.868931e-37	1.2088728873396227e-34	854	612.7679	701	1.14399	0.05202999	0.8208431	5.358943e-13	5.4034399898473286e-11
GO:0019058	viral life cycle	0.01971383	773.0974	1141	1.475881	0.02909527	4.814758e-36	1.1732851948518519e-33	298	213.823	252	1.178545	0.01870407	0.8456376	1.185901e-7	5.801216081412639e-6
GO:0006413	translational initiation	0.007490014	293.7284	531	1.807793	0.01354039	5.898768e-36	1.4113070565818182e-33	143	102.6063	126	1.227994	0.009352037	0.8811189	2.013168e-6	7.837656127810651e-5
