ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005778	peroxisomal membrane	0.00416568	158.5083	240	1.514116	0.006307324	9.655159e-10	1.1566826813793102e-8	58	38.11685	48	1.259286	0.003889789	0.8275862	0.003241148	0.025691301577981655
GO:0031090	organelle membrane	0.2226532	8472.177	8963	1.057934	0.2355523	9.70596e-10	1.1566826813793102e-8	2879	1892.041	2087	1.103041	0.1691248	0.7249045	1.864269e-17	9.474873035294116e-16
GO:0031095	platelet dense tubular network membrane	7.610115e-4	28.95725	67	2.313756	0.001760795	1.06983e-9	1.2662097534246575e-8	9	5.914683	8	1.352566	6.482982e-4	0.8888889	0.1301582	0.4412529317647059
GO:0042719	mitochondrial intermembrane space protein transporter complex	1.023357e-4	3.893974	21	5.392948	5.518909e-4	1.204889e-9	1.4163593142857144e-8	5	3.285935	5	1.521637	4.051864e-4	1	0.122553	0.4269588387096774
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	2.451384e-4	9.32776	33	3.537827	8.672571e-4	1.404243e-9	1.6395485837837837e-8	7	4.600309	6	1.30426	4.862237e-4	0.8571429	0.2462205	0.6654368564450475
GO:0005915	zonula adherens	5.854298e-4	22.27619	56	2.513895	0.001471709	1.441164e-9	1.6713633503355704e-8	8	5.257496	8	1.521637	6.482982e-4	1	0.03476752	0.17774637443786986
GO:0005912	adherens junction	0.05294665	2014.673	2279	1.131201	0.0598933	1.559455e-9	1.794150357615894e-8	504	331.2222	423	1.277088	0.03427877	0.8392857	1.42491e-20	8.793730285714286e-19
GO:0044798	nuclear transcription factor complex	0.01541941	586.7238	735	1.252719	0.01931618	1.567805e-9	1.794150357615894e-8	156	102.5212	127	1.238769	0.01029173	0.8141026	1.041168e-5	1.4747035278688523e-4
GO:0031982	vesicle	0.3205407	12196.89	12738	1.044364	0.3347612	1.643268e-9	1.868136252631579e-8	4219	2772.672	2982	1.075497	0.2416532	0.7068026	4.161899e-15	1.7540881639024393e-13
GO:0000228	nuclear chromosome	0.04454939	1695.149	1938	1.143262	0.05093164	1.856745e-9	2.097029647058824e-8	550	361.4528	417	1.153677	0.03379254	0.7581818	1.262929e-7	2.629326881927711e-6
GO:0030864	cortical actin cytoskeleton	0.005364804	204.1362	294	1.440215	0.007726472	1.878837e-9	2.1082015168831167e-8	60	39.43122	51	1.293391	0.004132901	0.85	6.984525e-4	0.006595223606557376
GO:0097543	ciliary inversin compartment	5.17552e-6	0.1969337	7	35.54495	1.839636e-4	1.918011e-9	2.138272908387097e-8	1	0.657187	1	1.521637	8.103728e-5	1	0.657187	0.8726363065648856
GO:0035859	Seh1-associated complex	8.600551e-4	32.72596	72	2.200088	0.001892197	2.081815e-9	2.3060104615384613e-8	15	9.857805	12	1.21731	9.724473e-4	0.8	0.1877593	0.5499119837288136
