term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:1900363	regulation of mRNA polyadenylation	0.0003586778	14.06591	43	3.057037	0.001096491	4.385627e-10	1.3175905409360733e-08	11	7.892794	8	1.013583	0.0005937802	0.7272727	0.6208915	0.9615984480293308
GO:2000003	positive regulation of DNA damage checkpoint	3.008501e-05	1.179814	13	11.01869	0.0003314973	4.615177e-10	1.3833966775170845e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:1902380	positive regulation of endoribonuclease activity	4.177112e-06	0.1638096	7	42.73253	0.0001784986	5.439339e-10	1.6120779707432433e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:1904722	positive regulation of mRNA endonucleolytic cleavage involved in unfolded protein response	4.177112e-06	0.1638096	7	42.73253	0.0001784986	5.439339e-10	1.6120779707432433e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:0003169	coronary vein morphogenesis	0.0002043411	8.013442	31	3.8685	0.0007904937	5.547733e-10	1.6405082819550563e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:0043633	polyadenylation-dependent RNA catabolic process	0.0002942081	11.53767	38	3.293561	0.0009689922	5.996919e-10	1.7654017253020136e-08	8	5.740214	6	1.045257	0.0004453351	0.75	0.5964255	0.9615984480293308
GO:0016075	rRNA catabolic process	0.0006170439	24.198	60	2.479544	0.001529988	6.413524e-10	1.8796339045879732e-08	17	12.19795	15	1.229714	0.001113338	0.8823529	0.1017981	0.5405815972154964
GO:0010745	negative regulation of macrophage derived foam cell differentiation	0.0007951518	31.18267	71	2.276906	0.001810486	6.763964e-10	1.9677986029139076e-08	13	9.327848	9	0.9648528	0.0006680027	0.6923077	0.7059933	0.9615984480293308
GO:0034472	snRNA 3'-end processing	0.0003089674	12.11647	39	3.21876	0.000994492	6.774168e-10	1.9677986029139076e-08	13	9.327848	11	1.179265	0.0008164477	0.8461538	0.2431944	0.8493794788845591
GO:1903332	regulation of protein folding	0.0001941038	7.611974	30	3.941159	0.0007649939	6.819066e-10	1.9764777421585904e-08	7	5.022687	6	1.19458	0.0004453351	0.8571429	0.3677157	0.9278152442069096
GO:0000019	regulation of mitotic recombination	0.0001592198	6.243962	27	4.324178	0.0006884945	6.836285e-10	1.977113721208791e-08	6	4.305161	5	1.161397	0.0003711126	0.8333333	0.4587863	0.9615984480293308
GO:0002192	IRES-dependent translational initiation	0.0003642026	14.28257	43	3.010663	0.001096491	6.863171e-10	1.980536561162281e-08	12	8.610321	10	1.161397	0.0007422252	0.8333333	0.297017	0.8852653913929783
GO:0051410	detoxification of nitrogen compound	9.650555e-05	3.784562	21	5.548859	0.0005354957	7.345181e-10	2.1091216531154684e-08	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	0.9615984480293308
GO:0043691	reverse cholesterol transport	0.0009476148	37.16166	80	2.152756	0.002039984	7.356842e-10	2.1091216531154684e-08	17	12.19795	15	1.229714	0.001113338	0.8823529	0.1017981	0.5405815972154964
GO:0006907	pinocytosis	0.0006832684	26.79505	64	2.3885	0.001631987	7.503566e-10	2.146509239e-08	11	7.892794	10	1.266978	0.0007422252	0.9090909	0.1382748	0.6252776952577319
GO:0044878	mitotic cytokinesis checkpoint	7.805048e-05	3.060828	19	6.207471	0.0004844961	7.703639e-10	2.1894640518574517e-08	4	2.870107	4	1.393676	0.0002968901	1.0	0.2650317	0.8493794788845591
GO:0061015	snRNA import into nucleus	1.995319e-05	0.7824843	11	14.05779	0.0002804978	8.238493e-10	2.336429512650862e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:0006046	N-acetylglucosamine catabolic process	7.299649e-06	0.286263	8	27.94633	0.0002039984	8.669274e-10	2.453311324e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:0007386	compartment pattern specification	0.0004837464	18.9706	51	2.688371	0.00130049	8.741789e-10	2.4685236362875537e-08	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	0.9615984480293308
GO:0070370	cellular heat acclimation	7.002373e-05	2.74605	18	6.554869	0.0004589963	9.200177e-10	2.5924010523126335e-08	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.9278152442069096
GO:0014876	response to injury involved in regulation of muscle adaptation	7.362624e-06	0.2887326	8	27.70729	0.0002039984	9.265691e-10	2.6052826467735044e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:0098502	DNA dephosphorylation	4.593087e-05	1.801225	15	8.327666	0.0003824969	9.667799e-10	2.706778022148936e-08	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.9278152442069096
GO:0046203	spermidine catabolic process	7.538613e-06	0.2956342	8	27.06046	0.0002039984	1.112484e-09	3.108105510828025e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:1900210	positive regulation of cardiolipin metabolic process	7.608736e-06	0.2983842	8	26.81107	0.0002039984	1.195101e-09	3.31779199556962e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:0006089	lactate metabolic process	0.000329887	12.93685	40	3.091943	0.001019992	1.263809e-09	3.501150027578948e-08	11	7.892794	10	1.266978	0.0007422252	0.9090909	0.1382748	0.6252776952577319
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.0005685025	22.29439	56	2.511842	0.001427989	1.482831e-09	4.065119401875e-08	14	10.04537	14	1.393676	0.001039115	1.0	0.009569834	0.1093137548663194
GO:0000470	maturation of LSU-rRNA	0.001155097	45.29827	91	2.008907	0.002320481	1.50807e-09	4.100143208677685e-08	23	16.50312	22	1.333082	0.001632895	0.9565217	0.004841417	0.0652079900747185
GO:0044727	DNA demethylation of male pronucleus	0.0001540282	6.040371	26	4.304371	0.0006629947	1.53235e-09	4.1575657010309285e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0.0006803147	26.67922	63	2.361388	0.001606487	1.544529e-09	4.181987059876543e-08	13	9.327848	12	1.28647	0.0008906702	0.9230769	0.08167763	0.4730615903036971
GO:0034123	positive regulation of toll-like receptor signaling pathway	0.0009147439	35.8726	77	2.146485	0.001963484	1.698229e-09	4.5887054232032854e-08	20	14.35054	14	0.9755734	0.001039115	0.7	0.6740953	0.9615984480293308
GO:0034380	high-density lipoprotein particle assembly	0.0005572504	21.85313	55	2.516802	0.001402489	1.926432e-09	5.1315624874493934e-08	13	9.327848	13	1.393676	0.0009648927	1.0	0.01334089	0.139210437377179
GO:0036109	alpha-linolenic acid metabolic process	0.0005730871	22.47418	56	2.491748	0.001427989	1.952526e-09	5.1905635624242425e-08	13	9.327848	13	1.393676	0.0009648927	1.0	0.01334089	0.139210437377179
GO:0034473	U1 snRNA 3'-end processing	5.644224e-05	2.213439	16	7.228571	0.0004079967	1.987233e-09	5.261569224748492e-08	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.9278152442069096
GO:0034476	U5 snRNA 3'-end processing	5.644224e-05	2.213439	16	7.228571	0.0004079967	1.987233e-09	5.261569224748492e-08	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.9278152442069096
GO:0050823	peptide antigen stabilization	5.067952e-06	0.1987448	7	35.22104	0.0001784986	2.041745e-09	5.3842329569138274e-08	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.9615984480293308
GO:1903015	regulation of exo-alpha-sialidase activity	0.0002046574	8.025844	30	3.737925	0.0007649939	2.246122e-09	5.88779270876494e-08	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.9278152442069096
GO:0016180	snRNA processing	0.0008196075	32.14173	71	2.208967	0.001810486	2.281032e-09	5.96741552445328e-08	23	16.50312	20	1.211892	0.00148445	0.8695652	0.07591739	0.4565799520155393
GO:0032025	response to cobalt ion	0.0004382996	17.18836	47	2.734409	0.00119849	2.31e-09	6.031208333333334e-08	10	7.175268	10	1.393676	0.0007422252	1.0	0.03613858	0.2822240796557863
GO:0060621	negative regulation of cholesterol import	8.302823e-06	0.3256035	8	24.56976	0.0002039984	2.345535e-09	6.087750505917159e-08	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9615984480293308
GO:0070203	regulation of establishment of protein localization to telomere	0.0003517608	13.79465	41	2.972167	0.001045492	2.395409e-09	6.192767589587428e-08	10	7.175268	10	1.393676	0.0007422252	1.0	0.03613858	0.2822240796557863
GO:0060947	cardiac vascular smooth muscle cell differentiation	0.0006565078	25.74561	61	2.369336	0.001555488	2.449886e-09	6.321186249803921e-08	6	4.305161	6	1.393676	0.0004453351	1.0	0.1364244	0.6252776952577319
