term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0060987	lipid tube	0.0001037735	9.48293	35	3.690842	0.0003830118	1.549547e-10	9.991109014925374e-10	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0048500	signal recognition particle	0.00036989	33.80092	76	2.248459	0.0008316827	3.070247e-10	1.950509858823529e-09	10	7.965596	6	0.7532393	0.00040115	0.6	0.9649196	1.0
GO:0035692	macrophage migration inhibitory factor receptor complex	0.0001997698	18.25517	50	2.73895	0.0005471597	7.009783e-10	4.326037508571429e-09	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0097444	spine apparatus	4.996127e-05	4.565511	23	5.037772	0.0002516935	7.293365e-10	4.485030149466192e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0051286	cell tip	0.0004702299	42.97008	88	2.047937	0.0009630011	1.16475e-09	7.0869295774647885e-09	7	5.575917	6	1.076056	0.00040115	0.8571429	0.567252	1.0
GO:0097342	ripoptosome	0.0002300305	21.02042	54	2.568931	0.0005909325	1.361598e-09	8.255583663157894e-09	7	5.575917	7	1.255399	0.0004680083	1.0	0.2034248	0.883211191959799
GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	0.0004516932	41.27617	85	2.059299	0.0009301715	1.714202e-09	1.0285212e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0005638	lamin filament	0.0002006382	18.33452	49	2.672554	0.0005362165	2.223345e-09	1.3293910588235294e-08	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	1.0
GO:0048188	Set1C/COMPASS complex	0.0004121714	37.66464	79	2.097458	0.0008645123	2.870394e-09	1.6928467003412968e-08	13	10.35528	11	1.062261	0.0007354416	0.8461538	0.4889872	1.0
GO:0031416	NatB complex	8.93441e-05	8.164354	30	3.67451	0.0003282958	3.298071e-09	1.9318870128813562e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	0.0002840698	25.95858	61	2.349897	0.0006675348	3.321229e-09	1.9388796324324323e-08	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0042382	paraspeckles	0.0003343814	30.5561	68	2.225415	0.0007441372	3.705824e-09	2.141693602675585e-08	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	1.0
GO:0035976	transcription factor AP-1 complex	0.0003156216	28.84182	63	2.184328	0.0006894212	2.57959e-08	1.397345304075235e-07	5	3.982798	3	0.7532393	0.000200575	0.6	0.9394286	1.0
GO:0044194	cytolytic granule	0.0001954375	17.85927	45	2.519699	0.0004924437	5.106187e-08	2.731731001857585e-07	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	1.0
GO:0030478	actin cap	0.0003320469	30.34277	64	2.109234	0.0007003644	6.857707e-08	3.6128407609756097e-07	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	1.0
GO:0097229	sperm end piece	0.000240468	21.97421	51	2.320903	0.0005581029	8.631725e-08	4.4791654054054053e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0036053	glomerular endothelium fenestra	0.0001668884	15.25043	40	2.622877	0.0004377278	9.855103e-08	5.098688019161677e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0031501	mannosyltransferase complex	7.755281e-05	7.086853	25	3.527659	0.0002735798	1.34357e-07	6.84864e-07	4	3.186238	2	0.6276994	0.0001337167	0.5	0.9714736	1.0
GO:0044393	microspike	0.000230438	21.05765	49	2.326945	0.0005362165	1.409865e-07	7.165431529411764e-07	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:1990604	IRE1-TRAF2-ASK1 complex	0.0002252607	20.58455	48	2.331846	0.0005252733	1.765921e-07	8.844960834782609e-07	4	3.186238	3	0.9415491	0.000200575	0.75	0.8139092	1.0
GO:0005744	mitochondrial inner membrane presequence translocase complex	0.0003640364	33.26601	67	2.014068	0.000733194	1.772479e-07	8.852149456647399e-07	11	8.762156	10	1.141272	0.0006685833	0.9090909	0.3119934	1.0
GO:0071817	MMXD complex	0.0001137593	10.39544	31	2.982077	0.000339239	1.81636e-07	9.00011222922636e-07	5	3.982798	4	1.004319	0.0002674333	0.8	0.7302295	1.0
GO:0010009	cytoplasmic side of endosome membrane	0.0002070198	18.91768	45	2.378728	0.0004924437	2.452987e-07	1.1973902644067795e-06	5	3.982798	4	1.004319	0.0002674333	0.8	0.7302295	1.0
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	0.0001224594	11.19046	32	2.859578	0.0003501822	2.875689e-07	1.3880420648044691e-06	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0098560	cytoplasmic side of late endosome membrane	8.764378e-05	8.008976	26	3.246357	0.000284523	3.619294e-07	1.7229035900826447e-06	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0070435	Shc-EGFR complex	0.0002057654	18.80305	44	2.340046	0.0004815005	5.062539e-07	2.370749970731707e-06	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0017071	intracellular cyclic nucleotide activated cation channel complex	5.721837e-05	5.228671	20	3.825063	0.0002188639	6.803657e-07	3.160408412903226e-06	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0000137	Golgi cis cisterna	0.0002934807	26.81856	55	2.050819	0.0006018757	1.225842e-06	5.559724346456693e-06	7	5.575917	6	1.076056	0.00040115	0.8571429	0.567252	1.0
GO:0032593	insulin-responsive compartment	0.0002725474	24.90566	52	2.087879	0.0005690461	1.421038e-06	6.394671e-06	7	5.575917	5	0.8967134	0.0003342916	0.7142857	0.8460352	1.0
GO:0098559	cytoplasmic side of early endosome membrane	0.0001207097	11.03057	30	2.719713	0.0003282958	1.778746e-06	7.881213046153847e-06	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0097489	multivesicular body, internal vesicle lumen	0.0002027021	18.52312	42	2.267437	0.0004596141	1.950183e-06	8.61871157033248e-06	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0036398	TCR signalosome	0.0001154814	10.55281	29	2.748083	0.0003173526	2.146781e-06	9.463361142857145e-06	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0036502	Derlin-1-VIMP complex	0.0001098164	10.03513	28	2.790197	0.0003064094	2.400354e-06	1.055422827480916e-05	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0043257	laminin-8 complex	8.080776e-05	7.384294	23	3.114719	0.0002516935	3.218259e-06	1.3902878880000002e-05	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1902773	GTPase activator complex	6.026193e-05	5.506795	19	3.450283	0.0002079207	5.458925e-06	2.256703923444976e-05	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0042022	interleukin-12 receptor complex	1.707915e-05	1.56071	10	6.407341	0.0001094319	5.767845e-06	2.37871984725537e-05	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0071818	BAT3 complex	5.592721e-05	5.110684	18	3.522033	0.0001969775	7.23971e-06	2.9645068436018955e-05	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	0.0002451384	22.40099	46	2.053481	0.0005033869	8.245038e-06	3.3681857361702126e-05	7	5.575917	4	0.7173707	0.0002674333	0.5714286	0.964673	1.0
GO:0005853	eukaryotic translation elongation factor 1 complex	0.0001055991	9.649754	26	2.694369	0.000284523	9.728322e-06	3.9368947110070255e-05	4	3.186238	3	0.9415491	0.000200575	0.75	0.8139092	1.0
GO:0035838	growing cell tip	0.000154016	14.07413	33	2.344727	0.0003611254	1.181787e-05	4.76020497902098e-05	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	0.000228625	20.89198	43	2.058206	0.0004705573	1.50024e-05	6.00096e-05	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	1.0
GO:0070557	PCNA-p21 complex	3.779246e-05	3.453513	14	4.053843	0.0001532047	1.608985e-05	6.421076397228638e-05	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:1990682	CSF1-CSF1R complex	0.0001223249	11.17818	28	2.504881	0.0003064094	1.664422e-05	6.627007410138249e-05	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0035841	new growing cell tip	0.0001367785	12.49896	30	2.4002	0.0003282958	1.871517e-05	7.383519123287672e-05	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0097524	sperm plasma membrane	0.0002163319	19.76863	41	2.073993	0.0004486709	1.964585e-05	7.733036173120729e-05	7	5.575917	5	0.8967134	0.0003342916	0.7142857	0.8460352	1.0
GO:0001405	presequence translocase-associated import motor	9.218887e-05	8.424311	23	2.730194	0.0002516935	2.505187e-05	9.749916972972974e-05	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0031315	extrinsic component of mitochondrial outer membrane	4.498522e-05	4.110795	15	3.648929	0.0001641479	2.710128e-05	0.0001052382288539326	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0005673	transcription factor TFIIE complex	2.972656e-05	2.716443	12	4.417542	0.0001313183	2.802457e-05	0.00010833659275167786	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0070381	endosome to plasma membrane transport vesicle	0.0001903651	17.39576	37	2.126956	0.0004048982	2.888138e-05	0.00011139960857142856	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0034752	cytosolic aryl hydrocarbon receptor complex	0.0001404627	12.83563	30	2.337245	0.0003282958	3.018472e-05	0.00011565231964523282	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0034753	nuclear aryl hydrocarbon receptor complex	0.0001404627	12.83563	30	2.337245	0.0003282958	3.018472e-05	0.00011565231964523282	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0005969	serine-pyruvate aminotransferase complex	0.0002162914	19.76492	40	2.023787	0.0004377278	4.141655e-05	0.0001569469263157895	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1990796	photoreceptor cell terminal bouton	3.098606e-05	2.831537	12	4.237981	0.0001313183	4.154257e-05	0.00015708000210065646	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0060053	neurofilament cytoskeleton	0.000157517	14.39407	32	2.223138	0.0003501822	4.283091e-05	0.00016089524452173913	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:1990005	granular vesicle	0.0001384789	12.65434	29	2.291704	0.0003173526	5.667134e-05	0.0002092480246153846	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0032311	angiogenin-PRI complex	4.935398e-05	4.510016	15	3.32593	0.0001641479	7.541913e-05	0.0002737904551260504	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0042105	alpha-beta T cell receptor complex	0.0001488149	13.59886	30	2.206068	0.0003282958	8.285603e-05	0.000299521152	5	3.982798	4	1.004319	0.0002674333	0.8	0.7302295	1.0
GO:0008282	ATP-sensitive potassium channel complex	0.000193359	17.66934	36	2.037428	0.000393955	8.48107e-05	0.0003046837621621622	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	1.0
GO:0045092	interleukin-18 receptor complex	6.198302e-05	5.66407	17	3.001375	0.0001860343	8.947791e-05	0.00031945832330578514	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	0.0001864229	17.03551	35	2.054532	0.0003830118	8.995602e-05	0.0003205030980618557	8	6.372477	8	1.255399	0.0005348666	1.0	0.1620246	0.7898512766197182
