term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:1902636	kinociliary basal body	8.161146e-05	3.200475	9	2.812083	0.0002294982	0.005717242	0.01929569175	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0097196	Shu complex	8.181026e-05	3.208271	9	2.805249	0.0002294982	0.005804442	0.0195518046315789	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:1905103	integral component of lysosomal membrane	4.0851e-05	1.602013	6	3.745288	0.0001529988	0.00607465	0.0203825149514563	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0000322	storage vacuole	0.0001985594	7.786704	16	2.054785	0.0004079967	0.006472463	0.0216332999303675	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0034683	integrin alphav-beta3 complex	8.394358e-05	3.291931	9	2.733957	0.0002294982	0.006806088	0.0226171539692307	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0034365	discoidal high-density lipoprotein particle	9.968527e-05	3.909258	10	2.55803	0.000254998	0.006995073	0.0231561037241379	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0042565	RNA nuclear export complex	5.593742e-05	2.193642	7	3.19104	0.0001784986	0.007349177	0.0241732548136882	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0031533	mRNA cap methyltransferase complex	7.014763e-05	2.75091	8	2.908129	0.0002039984	0.007358294	0.0241732548136882	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0070685	macropinocytic cup	3.0261e-05	1.186715	5	4.21331	0.000127499	0.007404336	0.0242323723636363	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0005965	protein farnesyltransferase complex	0.0001168172	4.581103	11	2.401169	0.0002804978	0.007553287	0.0246731189716446	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0071062	alphav-beta3 integrin-vitronectin complex	4.292952e-05	1.683524	6	3.563953	0.0001529988	0.00764747	0.0249336380377358	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0031213	RSF complex	0.0001855637	7.277066	15	2.06127	0.0003824969	0.007967622	0.0258797947669172	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	0.0001864229	7.31076	15	2.05177	0.0003824969	0.008284322	0.0268579895234521	8	5.740214	5	0.8710477	0.0003711126	0.625	0.8365244	1.0
GO:0097361	CIA complex	4.406817e-05	1.728177	6	3.471866	0.0001529988	0.008623676	0.0278017017313432	4	2.870107	3	1.045257	0.0002226676	0.75	0.6824713	0.96866118
GO:0034687	integrin alphaL-beta2 complex	4.445011e-05	1.743155	6	3.442034	0.0001529988	0.008970215	0.0288124246840148	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0031523	Myb complex	7.267072e-05	2.849855	8	2.80716	0.0002039984	0.008970535	0.0288124246840148	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0035517	PR-DUB complex	0.0001372715	5.383237	12	2.229142	0.0003059976	0.009412686	0.0300094490922509	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:1990357	terminal web	7.367866e-05	2.889382	8	2.768758	0.0002039984	0.00968324	0.0307585270588235	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0031251	PAN complex	0.0001381759	5.418706	12	2.214551	0.0003059976	0.009869896	0.0312939087853211	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0020018	ciliary pocket membrane	0.0001076674	4.222286	10	2.368385	0.000254998	0.01150187	0.0364015226373626	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0030678	mitochondrial ribonuclease P complex	0.0001620798	6.356123	13	2.045272	0.0003314973	0.01360333	0.0424306033212996	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0097356	perinucleolar compartment	3.536878e-05	1.387022	5	3.604845	0.000127499	0.0137454	0.0427964886486486	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0008623	CHRAC	0.0001457976	5.717598	12	2.098783	0.0003059976	0.01443829	0.044792396983842	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0032302	MutSbeta complex	9.529677e-05	3.737158	9	2.408247	0.0002294982	0.01451598	0.0448722959570661	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0005713	recombination nodule	0.0001121513	4.398123	10	2.273697	0.000254998	0.01484535	0.0456217168028419	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0034066	RIC1-RGP1 guanyl-nucleotide exchange factor complex	0.0001121741	4.399018	10	2.273235	0.000254998	0.01486402	0.0456217168028419	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0005956	protein kinase CK2 complex	5.03272e-05	1.973632	6	3.040081	0.0001529988	0.01562806	0.0477125224028268	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0071817	MMXD complex	0.0001137593	4.461186	10	2.241557	0.000254998	0.01620519	0.0493002963380281	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	0.96866118
GO:0032783	ELL-EAF complex	5.092427e-05	1.997046	6	3.004437	0.0001529988	0.0164545	0.0498831157894736	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0000942	condensed nuclear chromosome outer kinetochore	0.0001313249	5.150038	11	2.135907	0.0002804978	0.01661939	0.0502947564273204	4	2.870107	4	1.393676	0.0002968901	1.0	0.2650317	0.7992579015706806
GO:0033065	Rad51C-XRCC3 complex	5.111524e-05	2.004535	6	2.993212	0.0001529988	0.01672506	0.0505260553846153	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0019028	viral capsid	3.740883e-05	1.467025	5	3.408259	0.000127499	0.01706415	0.0513708209059233	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0033557	Slx1-Slx4 complex	3.829967e-05	1.50196	5	3.328984	0.000127499	0.01866607	0.055804444567474	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0070449	elongin complex	0.0001522673	5.971315	12	2.009608	0.0003059976	0.01944499	0.0578329478829604	9	6.457741	3	0.4645587	0.0002226676	0.3333333	0.9970737	1.0
GO:0008043	intracellular ferritin complex	6.812256e-05	2.671494	7	2.620256	0.0001784986	0.01955254	0.0580529022680412	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
