term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0004325	ferrochelatase activity	6.280101e-05	1.564813	5	3.19527	0.0002006662	0.02178928	0.1061065053748558	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	0.0001617922	4.031376	9	2.232488	0.0003611992	0.02230238	0.1079080884439359	4	2.077009	3	1.444385	0.0003076923	0.75	0.3419014	0.9545641064529736
GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	0.0001643408	4.09488	9	2.197867	0.0003611992	0.02431364	0.1166502137272727	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0046974	histone methyltransferase activity (H3-K9 specific)	0.0001917557	4.777976	10	2.092936	0.0004013324	0.02445989	0.1171249337188208	5	2.596261	3	1.155508	0.0003076923	0.6	0.5360662	0.9545641064529736
GO:0004334	fumarylacetoacetase activity	6.489688e-05	1.617036	5	3.092078	0.0002006662	0.02462913	0.1176291706561085	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding	8.819932e-05	2.197662	6	2.730174	0.0002407995	0.02479282	0.1178775743693693	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0001003	RNA polymerase III type 2 promoter sequence-specific DNA binding	8.819932e-05	2.197662	6	2.730174	0.0002407995	0.02479282	0.1178775743693693	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0005008	hepatocyte growth factor-activated receptor activity	0.0001129083	2.813336	7	2.488149	0.0002809327	0.02495012	0.118492020967379	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0004085	butyryl-CoA dehydrogenase activity	6.533635e-05	1.627986	5	3.07128	0.0002006662	0.02525324	0.1197968306516854	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0008112	nicotinamide N-methyltransferase activity	0.0001140139	2.840886	7	2.46402	0.0002809327	0.0261061	0.1230133417410714	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
