term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0050119	N-acetylglucosamine deacetylase activity	7.77145e-05	3.047652	13	4.265579	0.0003314973	1.895507e-05	0.000264994389205298	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0000700	mismatch base pair DNA N-glycosylase activity	8.987003e-05	3.524343	14	3.972371	0.0003569971	2.002008e-05	0.00027895966257425746	4	2.870107	3	1.045257	0.0002226676	0.75	0.6824713	1.0
GO:0036403	arachidonate 8(S)-lipoxygenase activity	2.829107e-05	1.109463	8	7.210697	0.0002039984	2.13619e-05	0.00029093529612903224	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:1990948	ubiquitin ligase inhibitor activity	0.0002009994	7.882392	22	2.791031	0.0005609955	2.686311e-05	0.0003623515987859425	5	3.587634	5	1.393676	0.0003711126	1.0	0.1901514	1.0
GO:0008517	folic acid transporter activity	0.0002016819	7.909157	22	2.781586	0.0005609955	2.822606e-05	0.00037831881053968256	6	4.305161	4	0.9291175	0.0002968901	0.6666667	0.7760862	1.0
GO:0032090	Pyrin domain binding	2.961968e-05	1.161565	8	6.887259	0.0002039984	2.946131e-05	0.000393625477278481	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0034511	U3 snoRNA binding	0.0002951184	11.57336	28	2.419349	0.0007139943	3.02321e-05	0.0004026496094637224	6	4.305161	6	1.393676	0.0004453351	1.0	0.1364244	1.0
GO:0055105	ubiquitin-protein transferase inhibitor activity	0.0002639669	10.35172	26	2.511659	0.0006629947	3.106661e-05	0.0004098850856875	6	4.305161	6	1.393676	0.0004453351	1.0	0.1364244	1.0
GO:1990715	mRNA CDS binding	2.176789e-05	0.8536496	7	8.200086	0.0001784986	3.118623e-05	0.00041018150485981305	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0016603	glutaminyl-peptide cyclotransferase activity	0.0001324397	5.193757	17	3.273161	0.0004334965	3.163657e-05	0.00041481241782608696	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0004998	transferrin receptor activity	0.0001197498	4.696107	16	3.407077	0.0004079967	3.343665e-05	0.000436444037654321	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	3.920719e-05	1.537549	9	5.853472	0.0002294982	3.34931e-05	0.000436444037654321	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0070975	FHA domain binding	9.010185e-06	0.3533434	5	14.15054	0.000127499	3.422772e-05	0.00044328047190184046	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0051786	all-trans-retinol 13,14-reductase activity	9.053416e-06	0.3550388	5	14.08297	0.000127499	3.500771e-05	0.0004519955707033639	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0071209	U7 snRNA binding	8.337714e-05	3.269718	13	3.975878	0.0003314973	3.862694e-05	0.0004956928288145896	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0046974	histone methyltransferase activity (H3-K9 specific)	0.0001917557	7.519891	21	2.792594	0.0005354957	4.002553e-05	0.0005105386534743203	5	3.587634	5	1.393676	0.0003711126	1.0	0.1901514	1.0
GO:1901612	cardiolipin binding	0.0005209258	20.42863	41	2.006988	0.001045492	4.002565e-05	0.0005105386534743203	8	5.740214	6	1.045257	0.0004453351	0.75	0.5964255	1.0
GO:0008721	D-serine ammonia-lyase activity	8.42142e-05	3.302544	13	3.936359	0.0003314973	4.268778e-05	0.0005363922832142857	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
